File Name,Transcription
train-6591.wav,um diamonds gold timber and a mineral you probably use every day.
train-9698.wav," I do think from all the things that I have heard that he had to be guilty with all the evidence that they had, but I don't really know why."
train-15679.wav," So, I expect to things to hang together for a few weeks as local, county, and state governments try to hold things together, but they won't."
train-10555.wav,Yep.
train-1628.wav,And then again the events that
train-18476.wav," So, yes, we are disappointed."
train-4824.wav,We get thousands of email from our viewers every day.
train-3436.wav," Osborne spokeswoman says Sharon was, quote, viciously assaulted and treated at a hospital."
train-4778.wav,We were waiting for the Iraqi refugees to show off.
train-19070.wav,Yesterday's bad day for Krispy Kreme included some speculation that the new securities lawsuit filed against the company would be granted class action status.
train-10505.wav," Oh, uh-huh."
train-1141.wav,Hello Chris.
train-12739.wav," If not, what should we be doing instead?"
train-2507.wav,Ah...
train-2023.wav,Yes.
train-14306.wav," um, see losses taking over a team that lost 65 games and will pinnance future on the high school phenon, LeBron James."
train-18425.wav,I made the wrong choice.
train-18812.wav," Apparently you Ganskneft to guess, which was sold to an independent buyer who turned out to be an apparatus of the state, yes, this is suspicious or anything. And which was then being bought with foreign assistance, is not being bought with foreign assistance."
train-12209.wav,Now it...
train-14077.wav," The identification was made with the help of DNA samples supplied to Israel's Forensic Institute by British detectives, said the head of the institute, Dr. Yuhuda-Hiss."
train-15068.wav," Somehow this lead me to Googling my ex's boyfriend, Colin B."
train-10488.wav,Irving.
train-6012.wav,and house the party going there.
train-7771.wav,Um
train-12816.wav,B
train-4266.wav,the in-game which is unfolding right now.
train-12059.wav," Yeah, the motion."
train-159.wav,the gamma… The gamma… And…
train-10727.wav,when
train-6725.wav,Now that's the decision from a Federal Appeals Court reversing a lower court ruling.
train-12566.wav," You know, you had to cross a little walking, swinging bridge to get to this man's house. You know?"
train-15928.wav," Well, how I noticed that some of the US soldiers were carrying AKs in one place."
train-11591.wav," You know, there were, you know, two very strong militant groups that were Israeli. And they committed a lot of terrorist acts."
train-11636.wav,And James from the trite.
train-7450.wav,to run as well.
train-14483.wav,Yantai and other parts of Shandong suffered acute water shortages due to droughts in recent years changing climate and other reasons.
train-4438.wav,I was the only one during this conflict who had pictures of Republican guards. And it's true luck because I was driving Northwest of that day. And I bumped into these guys going on in the capital.
train-18498.wav,I only hope that the NCAA will do something they rarely do. Make a good sound decision and take away Ohio State's national title from January 2003.
train-8242.wav,Bb
train-13368.wav," In the capture of the airport, would give American and British troops a facility for air-lifting equipment and troops to bag down."
train-9586.wav,and horrible.
train-8036.wav,Oh gosh!
train-2622.wav,It keeps the murdering safe.
train-18906.wav,uh... burn
train-16361.wav,Sun 0 to January 2005. Number 10 versus 41 GMT.
train-13401.wav," At the same time, they worried about chemical weapons attacks. Brooks disclosed that a special operations force in the Southwestern Desert had found a number of bottles marked in strange ways."
train-7899.wav," uh, software has red and green light tells you which out of the 35,000 stocks out there, which ones to get in and out of."
train-9371.wav,Hel state firmly
train-14741.wav,
train-4059.wav,We'll keep our eye on it.
train-17216.wav,Scott.
train-12956.wav,Where are you from?
train-6425.wav," Well, Ozzy Osborne's life filled with incredible highs crashing into devastating lows."
train-80.wav,That's what the Democrats stand for.
train-12017.wav,em
train-8662.wav,Wrong &
train-13320.wav," from the highway dusted from a recent snow, a flashing light from the Airstrip's control tower was visible in the distance, and three helicopters could be seen landing, flying with nearly all their lights extinguished."
train-11295.wav," You know, they're still arguing over that land. And is it..."
train-14610.wav,Veries at Honor
train-5435.wav," Across the globe, Spain and America will continue as strong allies in the war against terror."
train-10459.wav," Yeah, the preppy guy. Yeah."
train-17112.wav,
train-11305.wav,James
train-9017.wav," you know, pick people who I think will have the experience in government."
train-18372.wav," But Tommy, how did he get that wooden leg?"
train-15562.wav,They let her serve her time and easy then they come and get her to serve her time in Florida.
train-18908.wav," Joseph Grandill, the octogenarian technical analyst, has predicted a precipitous decline in stock prices this year."
train-6305.wav," When you first heard that or read that, did you just go ballistic?"
train-9551.wav," us, uh.. a seventeen.."
train-6328.wav,and everywhere.
train-12417.wav," Oh, have you?"
train-672.wav,Join us next time for another edition of Crossfire.
train-11436.wav," I mean, we did, but it was a, it was a nobody, basically."
train-8919.wav," Well, I'm a New Yorker and I got to tell you that. I think 9-11, I think basically made him."
train-19014.wav," And for my holiday post, I offer a message of hope for the business world."
train-14396.wav,rebuilding of Iraq will require the support and expertise of the international community.
train-1017.wav," In the spring of 1970, a squad of US soldiers spotted a small unit of Viet Com that had been circling for days."
train-7872.wav,And I see where
train-825.wav,We'll be right back.
train-6745.wav,They were swimming toward the boat.
train-15809.wav," If you get out on parole, what happens then? And how long is it last?"
train-8579.wav,having been there and through that.
train-7720.wav,Mark.
train-1391.wav,This one took a bulldozer to a concrete portrait of Saddam Hussein.
train-5568.wav,High Chris.
train-12422.wav," Yeah, it is."
train-8844.wav,They'd stick them in the shopping carts and push them down the road.
train-18387.wav," One side note here is that despite their their rapid fandom and the situation, not one thing was thrown at the offending player as he left the field."
train-2461.wav,And...
train-14538.wav," on free November 2004, the first and fencing the ET form known as Uncle Dollar Bill at spammeenot.com sent a radio signal across the vast expanse of deep space."
